"",">40hrs/week",">$14/hr","no kids","age <40yrs","not disabled","after 1983"
"1806",1,0,0,1,1,0
"1807",0,1,0,1,1,1
"1808",1,1,0,1,1,1
"1809",1,1,0,1,1,1
"1810",1,1,0,1,1,1
"1811",1,1,0,1,1,1
"1812",1,1,0,1,1,0
"1813",1,1,0,0,1,0
"1814",1,1,0,0,1,0
"1815",0,1,0,0,1,0
"1816",1,1,1,0,1,0
"1817",1,1,1,0,1,1
"1818",0,1,1,0,1,1
"1819",1,1,1,0,1,1
"1820",1,1,1,0,1,1
"1821",1,1,1,0,1,1
"1822",0,1,0,1,1,0
"1823",0,1,0,1,1,0
"1824",0,1,0,1,1,0
"1825",0,1,0,1,1,0
"1826",0,1,0,1,1,0
"1827",0,1,0,1,1,1
"1828",0,1,0,1,1,1
"1829",0,1,0,1,1,1
"1830",0,1,0,1,1,1
"1831",0,1,0,1,1,1
"1832",1,1,0,0,1,0
"1833",1,1,1,0,1,0
"1834",1,0,1,0,1,0
"1835",1,1,1,0,1,0
"1836",0,1,1,0,1,0
"1837",1,1,1,0,1,1
"1838",1,1,1,0,1,1
"1839",1,1,1,0,1,1
"1840",0,1,1,0,1,1
"1841",1,0,1,0,1,1
"1842",1,1,0,1,1,0
"1843",0,0,0,1,1,0
"1844",1,1,0,1,1,0
"1845",1,1,0,1,1,0
"1846",1,1,0,1,1,0
"1847",1,1,0,1,0,1
"1848",1,1,0,0,1,1
"1849",1,1,0,0,1,1
"1850",1,1,0,0,1,1
"1851",1,1,0,0,0,1
"1852",1,0,0,1,1,0
"1853",1,0,0,1,1,0
"1854",1,0,0,1,1,0
"1855",1,0,0,1,1,0
"1856",0,0,0,1,1,0
"1857",1,0,0,1,1,1
"1858",1,0,0,1,1,1
"1859",1,0,0,1,1,1
"1860",1,0,0,1,1,1
"1861",1,0,0,1,0,1
"1862",0,1,0,0,0,0
"1863",0,1,0,0,1,0
"1864",0,1,0,0,1,0
"1865",0,1,0,0,1,0
"1866",1,1,0,0,0,0
"1867",0,1,0,0,0,1
"1868",1,1,0,0,0,1
"1869",0,1,0,0,0,1
"1870",0,1,0,0,1,1
"1871",0,1,0,0,0,1
"1872",0,1,0,1,0,0
"1873",0,1,0,1,0,0
"1874",0,1,0,1,0,0
"1875",1,1,0,1,0,0
"1876",0,1,0,1,0,0
"1877",0,1,0,1,0,1
"1878",1,1,0,1,0,1
"1879",1,1,0,0,1,1
"1880",0,1,1,0,0,1
"1881",0,1,1,0,0,1
"1882",0,0,0,1,1,0
"1883",0,1,0,1,1,0
"1884",0,1,0,1,1,0
"1885",0,1,0,1,1,0
"1886",0,1,0,1,1,0
"1887",0,1,0,1,1,1
"1888",0,1,0,1,1,1
"1889",0,1,0,1,1,1
"1890",0,0,0,1,1,1
"1891",0,1,0,0,1,1
"1892",1,1,0,1,1,0
"1893",1,1,0,1,1,0
"1894",1,1,0,1,1,0
"1895",0,1,0,1,1,0
"1896",1,1,0,1,1,0
"1897",1,0,0,1,1,1
"1898",1,1,0,1,1,1
"1899",1,0,0,1,1,1
"1900",1,0,0,1,1,1
"1901",1,0,0,1,1,1
"1902",0,1,0,0,1,0
"1903",0,1,0,0,1,0
"1904",1,1,0,0,1,0
"1905",1,1,0,0,1,0
"1906",1,1,0,0,1,0
"1907",1,1,0,0,1,1
"1908",1,1,0,0,1,1
"1909",1,1,0,0,1,1
"1910",1,1,1,0,1,1
"1911",0,1,1,0,1,1
"1912",0,0,0,1,1,0
"1913",1,0,0,1,1,0
"1914",0,0,0,1,1,0
"1915",0,0,0,1,1,0
"1916",0,0,0,1,1,0
"1917",0,0,0,1,1,1
"1918",1,0,0,1,1,1
"1919",0,0,0,1,1,1
"1920",0,0,0,1,1,1
"1921",0,0,0,1,1,1
"1922",0,0,0,1,1,0
"1923",0,0,0,1,1,0
"1924",0,0,0,1,1,0
"1925",1,0,0,1,1,0
"1926",1,0,0,1,1,0
"1927",1,0,0,1,1,1
"1928",1,1,0,1,1,1
"1929",1,1,0,1,1,1
"1930",1,1,0,1,1,1
"1931",1,0,0,1,1,1
"1932",1,0,0,0,1,0
"1933",0,0,1,0,1,0
"1934",0,0,1,0,1,0
"1935",0,0,1,0,1,0
"1936",0,0,1,0,1,0
"1937",1,0,1,0,1,1
"1938",1,0,1,0,1,1
"1939",1,0,1,0,1,1
"1940",0,0,1,0,1,1
"1941",0,0,1,0,1,1
"1942",0,1,0,1,1,0
"1943",0,1,0,1,1,0
"1944",1,0,0,1,1,0
"1945",1,0,0,1,1,0
"1946",1,0,0,1,1,0
"1947",1,0,0,1,1,1
"1948",1,0,0,1,1,1
"1949",1,0,0,1,1,1
"1950",1,0,0,0,1,1
"1951",1,0,0,0,1,1
"1952",1,1,0,1,1,0
"1953",1,1,0,1,1,0
"1954",1,0,0,1,1,0
"1955",1,0,0,1,1,0
"1956",1,0,0,1,1,0
"1957",1,0,0,1,1,1
"1958",1,0,0,1,1,1
"1959",1,0,0,1,1,1
"1960",1,0,0,0,1,1
"1961",1,0,0,0,1,1
"1962",0,1,0,0,1,0
"1963",1,1,0,0,1,0
"1964",1,1,0,0,1,0
"1965",1,1,0,0,1,0
"1966",1,1,0,0,1,0
"1967",1,0,0,0,1,1
"1968",1,1,0,0,1,1
"1969",0,1,0,0,1,1
"1970",1,1,0,0,1,1
"1971",1,0,0,0,1,1
"1972",0,0,0,1,1,0
"1973",0,0,0,1,1,0
"1974",0,0,0,1,0,0
"1975",0,0,0,1,1,0
"1976",0,0,0,1,1,0
"1977",0,0,0,1,1,1
"1978",0,0,0,1,1,1
"1979",0,0,0,1,1,1
"1980",0,0,0,0,0,1
"1981",0,0,0,0,1,1
"1982",0,0,0,1,1,0
"1983",0,0,0,1,1,0
"1984",0,0,0,1,1,0
"1985",0,0,0,1,1,0
"1986",0,0,0,1,1,0
"1987",1,0,0,1,1,1
"1988",1,0,0,1,1,1
"1989",0,0,0,1,1,1
"1990",1,0,0,1,1,1
"1991",1,0,0,1,1,1
"1992",0,1,1,0,1,0
"1993",0,1,1,0,1,0
"1994",0,1,1,0,1,0
"1995",0,1,1,0,1,0
"1996",0,1,1,0,1,0
"1997",0,1,1,0,1,1
"1998",0,1,1,0,1,1
"1999",0,1,1,0,1,1
"2000",0,1,1,0,1,1
"2001",0,1,1,0,1,1
"2002",1,0,1,1,1,0
"2003",1,0,1,1,1,0
"2004",1,0,1,1,1,0
"2005",1,0,1,1,1,0
"2006",1,1,1,1,1,0
"2007",1,1,1,1,1,1
"2008",1,1,0,1,1,1
"2009",1,1,0,1,1,1
"2010",1,1,0,1,1,1
"2011",1,1,0,1,1,1
"2012",0,1,1,0,0,0
"2013",0,1,1,0,0,0
"2014",0,1,1,0,1,0
"2015",0,1,1,0,1,0
"2016",0,1,1,0,1,0
"2017",0,1,1,0,1,1
"2018",0,1,1,0,0,1
"2019",0,0,1,0,0,1
"2020",0,0,1,0,0,1
"2021",0,1,1,0,0,1
"2022",1,1,0,1,1,0
"2023",1,1,0,1,1,0
"2024",1,0,0,1,1,0
"2025",1,1,0,1,1,0
"2026",1,1,0,1,1,0
"2027",1,1,0,1,1,1
"2028",1,1,0,1,1,1
"2029",1,0,0,0,1,1
"2030",1,0,0,0,1,1
"2031",1,1,0,0,1,1
"2032",0,1,0,0,1,0
"2033",0,1,0,0,1,0
"2034",0,1,1,0,1,0
"2035",0,1,1,0,1,0
"2036",0,1,1,0,1,0
"2037",0,1,1,0,1,1
"2038",0,1,1,0,1,1
"2039",0,0,1,0,1,1
"2040",0,0,1,0,1,1
"2041",0,1,1,0,1,1
"2042",1,0,0,1,1,0
"2043",0,0,0,1,1,0
"2044",0,0,0,1,1,0
"2045",1,0,0,1,1,0
"2046",0,0,0,1,1,0
"2047",0,0,0,1,1,1
"2048",0,0,0,1,1,1
"2049",0,0,0,1,1,1
"2050",0,0,0,1,1,1
"2051",0,0,0,1,1,1
"2052",1,0,0,1,0,0
"2053",0,0,0,1,0,0
"2054",0,0,0,1,0,0
"2055",0,0,0,1,0,0
"2056",0,0,0,1,0,0
"2057",0,0,0,1,0,1
"2058",0,0,0,1,0,1
"2059",0,0,0,1,0,1
"2060",0,0,0,1,0,1
"2061",0,0,0,1,0,1
"2062",0,0,0,1,1,0
"2063",1,1,0,1,1,0
"2064",0,0,0,1,1,0
"2065",0,0,0,1,1,0
"2066",0,0,0,1,1,0
"2067",0,0,0,1,1,1
"2068",0,1,0,1,1,1
"2069",0,0,0,1,1,1
"2070",0,0,0,1,1,1
"2071",0,0,0,1,1,1
"2072",0,0,0,1,1,0
"2073",0,0,0,1,1,0
"2074",0,0,0,1,1,0
"2075",0,0,0,1,1,0
"2076",0,0,0,1,1,0
"2077",0,0,0,0,1,1
"2078",0,0,0,0,1,1
"2079",0,0,0,0,1,1
"2080",0,0,0,0,1,1
"2081",0,0,0,0,1,1
"2082",1,0,0,1,1,0
"2083",1,1,0,1,1,0
"2084",1,1,0,1,1,0
"2085",1,1,0,1,1,0
"2086",1,1,0,1,1,0
"2087",1,1,0,1,1,1
"2088",1,1,0,1,0,1
"2089",1,1,0,1,1,1
"2090",1,1,0,1,1,1
"2091",1,1,0,0,1,1
"2092",1,1,0,1,1,0
"2093",1,1,0,1,1,0
"2094",1,1,0,1,1,0
"2095",1,1,0,1,1,0
"2096",1,1,0,1,1,0
"2097",0,1,0,1,1,1
"2098",1,0,0,1,1,1
"2099",1,0,0,1,1,1
"2100",1,1,0,1,1,1
"2101",1,1,0,1,1,1
"2102",0,1,0,1,1,0
"2103",0,1,0,1,0,0
"2104",0,1,0,1,0,0
"2105",0,1,0,1,0,0
"2106",0,1,0,1,0,0
"2107",0,1,0,1,0,1
"2108",0,1,0,1,1,1
"2109",1,1,0,1,1,1
"2110",0,1,0,0,1,1
"2111",1,0,0,0,1,1
"2112",0,0,0,1,1,0
"2113",1,0,0,1,1,0
"2114",1,0,0,1,1,0
"2115",1,0,0,1,1,0
"2116",1,0,0,1,1,0
"2117",0,0,0,1,1,1
"2118",0,0,0,1,1,1
"2119",0,0,0,1,1,1
"2120",0,0,0,1,1,1
"2121",0,0,0,1,1,1
"2122",1,1,0,0,1,0
"2123",0,1,0,0,1,0
"2124",0,1,1,0,1,0
"2125",0,1,1,0,1,0
"2126",0,1,1,0,1,0
"2127",0,1,1,0,1,1
"2128",1,1,1,0,1,1
"2129",1,1,1,0,1,1
"2130",0,1,1,0,1,1
"2131",1,1,1,0,1,1
"2132",1,1,1,1,1,0
"2133",1,1,1,1,1,0
"2134",1,1,1,1,1,0
"2135",1,1,1,1,1,0
"2136",1,1,1,1,1,0
"2137",1,1,1,1,1,1
"2138",1,1,1,1,1,1
"2139",1,1,1,1,1,1
"2140",1,1,1,1,1,1
"2141",1,1,1,1,1,1
"2142",1,1,0,1,1,0
"2143",1,1,0,1,1,0
"2144",1,1,0,1,1,0
"2145",1,1,0,1,1,0
"2146",1,1,0,1,1,0
"2147",1,1,0,1,1,1
"2148",1,1,0,1,1,1
"2149",1,1,0,0,1,1
"2150",1,1,0,0,1,1
"2151",1,1,0,0,1,1
"2152",0,0,0,0,1,0
"2153",0,0,0,0,1,0
"2154",0,0,0,0,1,0
"2155",0,0,0,0,1,0
"2156",0,0,0,0,1,0
"2157",0,0,0,0,1,1
"2158",0,0,1,0,1,1
"2159",0,0,1,0,1,1
"2160",0,0,1,0,1,1
"2161",1,0,1,0,1,1
"2162",0,1,0,1,1,0
"2163",0,1,0,1,1,0
"2164",1,1,0,0,1,0
"2165",1,1,0,0,1,0
"2166",1,1,0,0,1,0
"2167",1,1,0,0,1,1
"2168",1,1,0,0,1,1
"2169",1,1,0,0,1,1
"2170",1,1,0,0,1,1
"2171",1,1,0,0,1,1
"2172",1,0,0,1,0,0
"2173",1,0,0,1,0,0
"2174",1,0,0,1,1,0
"2175",1,0,0,1,0,0
"2176",1,0,0,1,1,0
"2177",1,0,0,1,1,1
"2178",1,0,0,1,1,1
"2179",1,0,0,1,1,1
"2180",1,0,0,1,1,1
"2181",1,0,0,0,1,1
"2182",0,1,0,0,1,0
"2183",1,1,0,0,1,0
"2184",1,1,1,0,1,0
"2185",1,1,1,0,1,0
"2186",1,1,1,0,1,0
"2187",1,1,1,0,1,1
"2188",1,1,1,0,1,1
"2189",1,1,1,0,1,1
"2190",1,1,1,0,1,1
"2191",0,1,1,0,1,1
"2192",1,0,0,1,1,0
"2193",1,0,0,1,1,0
"2194",1,0,0,1,1,0
"2195",0,0,0,1,1,0
"2196",1,0,0,1,1,0
"2197",1,0,0,1,1,1
"2198",1,0,0,1,1,1
"2199",1,0,0,0,1,1
"2200",0,0,0,0,1,1
"2201",0,0,0,0,1,1
"2202",0,0,0,1,1,0
"2203",1,0,0,1,1,0
"2204",1,0,0,1,1,0
"2205",0,0,0,1,1,0
"2206",0,0,0,1,1,0
"2207",1,0,0,1,1,1
"2208",1,0,0,1,1,1
"2209",0,0,0,1,1,1
"2210",0,0,0,1,1,1
"2211",0,0,0,1,1,1
"2212",1,1,0,1,1,0
"2213",1,1,0,1,1,0
"2214",1,1,0,1,1,0
"2215",0,1,0,1,1,0
"2216",0,1,0,1,1,0
"2217",1,1,0,1,1,1
"2218",1,1,0,1,1,1
"2219",1,1,0,1,1,1
"2220",1,1,0,1,1,1
"2221",0,1,0,1,1,1
"2222",1,1,0,0,1,0
"2223",1,1,0,0,1,0
"2224",0,1,0,0,1,0
"2225",0,1,0,0,1,0
"2226",0,1,0,0,1,0
"2227",0,1,0,0,1,1
"2228",0,1,0,0,1,1
"2229",1,1,0,0,1,1
"2230",1,1,0,0,1,1
"2231",1,1,0,0,1,1
"2232",0,0,1,0,1,0
"2233",1,0,1,0,1,0
"2234",0,0,1,0,1,0
"2235",0,0,1,0,0,0
"2236",0,0,1,0,1,0
"2237",0,0,1,0,1,1
"2238",0,0,1,0,1,1
"2239",0,0,1,0,0,1
"2240",0,0,1,0,1,1
"2241",0,0,1,0,1,1
"2242",0,1,0,1,1,0
"2243",0,1,0,1,1,0
"2244",0,1,0,1,1,0
"2245",0,1,0,1,1,0
"2246",0,1,0,1,1,0
"2247",0,1,0,1,1,1
"2248",0,1,0,1,1,1
"2249",0,1,0,1,1,1
"2250",0,1,0,1,1,1
"2251",0,1,0,1,1,1
"2252",1,0,1,1,1,0
"2253",0,0,1,1,1,0
"2254",0,0,1,1,1,0
"2255",0,1,0,1,1,0
"2256",0,1,0,1,1,0
"2257",0,1,0,1,1,1
"2258",0,1,0,1,1,1
"2259",0,1,0,1,1,1
"2260",0,1,0,1,1,1
"2261",0,1,0,1,1,1
"2262",1,0,1,1,1,0
"2263",0,0,0,1,1,0
"2264",0,0,0,1,1,0
"2265",0,0,0,1,1,0
"2266",0,0,0,1,1,0
"2267",1,0,0,1,1,1
"2268",0,0,0,1,1,1
"2269",1,0,0,1,1,1
"2270",0,0,0,1,1,1
"2271",1,0,0,1,1,1
"2272",1,0,1,0,1,0
"2273",1,0,1,0,1,0
"2274",1,0,1,0,1,0
"2275",1,0,1,0,1,0
"2276",1,0,1,0,1,0
"2277",1,0,1,0,1,1
"2278",1,0,1,0,1,1
"2279",1,0,1,0,1,1
"2280",1,0,1,0,1,1
"2281",1,0,1,0,1,1
"2282",1,1,0,0,1,0
"2283",1,1,0,0,1,0
"2284",1,1,0,0,1,0
"2285",0,1,0,0,1,0
"2286",0,1,0,0,1,0
"2287",1,1,0,0,1,1
"2288",1,1,0,0,1,1
"2289",1,1,0,0,1,1
"2290",1,1,0,0,1,1
"2291",0,1,1,0,1,1
"2292",1,1,0,1,1,0
"2293",1,1,0,1,1,0
"2294",1,1,0,1,1,0
"2295",1,1,0,1,1,0
"2296",1,1,0,1,1,0
"2297",0,1,0,1,1,1
"2298",0,1,0,1,0,1
"2299",0,1,0,1,1,1
"2300",0,1,0,1,1,1
"2301",0,1,0,1,1,1
"2302",1,1,0,1,1,0
"2303",1,1,0,1,1,0
"2304",0,1,0,1,1,0
"2305",0,1,0,1,1,0
"2306",0,1,1,1,1,0
"2307",0,1,1,1,1,1
"2308",0,1,1,1,1,1
"2309",0,1,1,1,1,1
"2310",0,1,1,1,1,1
"2311",0,1,1,1,1,1
"2312",1,1,0,1,1,0
"2313",1,0,0,1,1,0
"2314",1,1,0,1,1,0
"2315",1,1,0,1,1,0
"2316",1,1,0,1,1,0
"2317",1,1,0,1,1,1
"2318",1,1,0,0,1,1
"2319",1,1,0,0,1,1
"2320",1,1,0,0,1,1
"2321",1,1,0,0,1,1
"2322",1,0,0,1,1,0
"2323",1,0,0,1,1,0
"2324",1,0,0,1,1,0
"2325",1,0,0,1,1,0
"2326",1,1,0,1,1,0
"2327",0,1,0,1,1,1
"2328",1,0,0,1,1,1
"2329",1,1,0,1,1,1
"2330",1,0,0,1,1,1
"2331",1,0,0,1,1,1
"2332",1,0,0,1,1,0
"2333",1,0,0,1,1,0
"2334",0,0,0,1,1,0
"2335",0,0,0,1,1,0
"2336",0,0,0,1,1,0
"2337",0,0,0,1,1,1
"2338",1,0,0,1,1,1
"2339",0,1,0,1,1,1
"2340",1,0,0,1,1,1
"2341",0,1,0,1,1,1
"2342",0,0,1,1,1,0
"2343",0,0,0,1,1,0
"2344",0,0,0,1,1,0
"2345",0,0,0,1,1,0
"2346",0,0,0,1,1,0
"2347",0,0,0,1,1,1
"2348",0,0,0,1,1,1
"2349",0,1,0,1,1,1
"2350",1,0,0,1,1,1
"2351",1,0,0,1,1,1
"2352",1,0,0,0,1,0
"2353",0,0,0,0,1,0
"2354",0,0,1,0,1,0
"2355",1,0,1,0,1,0
"2356",0,0,1,0,1,0
"2357",0,0,1,0,1,1
"2358",0,0,1,0,1,1
"2359",0,0,1,0,1,1
"2360",0,0,1,0,1,1
"2361",0,0,1,0,1,1
"2362",1,0,0,0,1,0
"2363",1,0,0,0,1,0
"2364",1,0,0,0,1,0
"2365",1,0,0,0,1,0
"2366",1,0,0,0,1,0
"2367",0,0,0,0,1,1
"2368",0,0,0,0,1,1
"2369",1,0,0,0,1,1
"2370",1,0,0,0,1,1
"2371",1,0,0,0,0,1
"2372",1,0,0,1,1,0
"2373",0,0,0,1,1,0
"2374",1,0,0,1,1,0
"2375",1,0,0,1,1,0
"2376",1,0,0,1,1,0
"2377",1,0,0,1,1,1
"2378",1,0,0,1,1,1
"2379",1,0,0,1,1,1
"2380",1,0,0,1,1,1
"2381",1,0,0,1,1,1
"2382",0,0,0,1,1,0
"2383",0,0,0,0,1,0
"2384",0,0,0,0,1,0
"2385",0,0,0,0,1,0
"2386",0,0,0,0,1,0
"2387",0,0,1,0,1,1
"2388",0,0,1,0,1,1
"2389",0,0,1,0,1,1
"2390",0,0,1,0,1,1
"2391",0,0,1,0,1,1
"2392",1,1,0,1,1,0
"2393",1,1,0,1,1,0
"2394",1,1,0,1,1,0
"2395",1,1,0,1,1,0
"2396",1,1,0,1,1,0
"2397",1,1,0,1,1,1
"2398",1,1,0,1,1,1
"2399",1,1,0,1,1,1
"2400",1,1,0,1,1,1
"2401",1,1,0,0,1,1
"2402",0,0,1,1,1,0
"2403",0,0,0,1,1,0
"2404",0,1,0,1,1,0
"2405",1,0,0,1,1,0
"2406",1,1,0,1,1,0
"2407",1,1,0,1,1,1
"2408",1,1,0,1,1,1
"2409",1,1,0,1,1,1
"2410",1,1,0,1,1,1
"2411",0,1,0,1,1,1
"2412",0,0,0,1,1,0
"2413",0,0,0,1,1,0
"2414",0,0,0,1,1,0
"2415",0,0,0,1,1,0
"2416",0,0,0,1,1,0
"2417",0,0,0,1,1,1
"2418",1,0,0,1,1,1
"2419",0,0,0,1,1,1
"2420",0,0,0,0,1,1
"2421",1,0,0,0,1,1
"2422",0,0,0,1,0,0
"2423",0,0,0,1,0,0
"2424",0,0,0,1,0,0
"2425",0,0,0,1,0,0
"2426",0,0,0,1,0,0
"2427",0,0,0,1,1,1
"2428",0,0,0,1,1,1
"2429",0,0,0,1,1,1
"2430",0,1,0,1,1,1
"2431",1,0,0,1,1,1
"2432",1,1,0,1,1,0
"2433",1,1,0,1,1,0
"2434",1,1,0,1,1,0
"2435",1,1,0,1,1,0
"2436",0,1,0,1,1,0
"2437",1,1,0,1,1,1
"2438",1,1,0,1,1,1
"2439",1,1,0,1,1,1
"2440",1,1,0,0,1,1
"2441",1,1,0,0,1,1
"2442",1,1,0,1,1,0
"2443",0,1,0,1,1,0
"2444",1,0,0,1,1,0
"2445",0,0,0,1,1,0
"2446",1,0,0,0,1,0
"2447",1,0,0,0,1,1
"2448",1,0,1,0,1,1
"2449",1,0,1,0,1,1
"2450",1,0,1,0,1,1
"2451",1,0,1,0,1,1
"2452",0,1,0,1,0,0
"2453",1,1,0,1,0,0
"2454",0,1,0,1,1,0
"2455",0,1,0,1,1,0
"2456",0,1,0,1,1,0
"2457",0,0,0,1,1,1
"2458",1,1,0,1,1,1
"2459",0,0,0,1,1,1
"2460",0,1,0,1,1,1
"2461",1,1,0,1,1,1
"2462",0,0,0,0,1,0
"2463",1,0,0,0,1,0
"2464",1,0,0,0,1,0
"2465",1,0,0,0,1,0
"2466",0,0,0,0,1,0
"2467",1,0,0,0,1,1
"2468",1,0,0,0,1,1
"2469",0,0,1,0,1,1
"2470",0,0,1,0,1,1
"2471",0,0,1,0,1,1
"2472",1,1,0,1,1,0
"2473",1,1,0,1,1,0
"2474",1,1,0,1,1,0
"2475",1,1,0,1,1,0
"2476",1,1,0,1,1,0
"2477",1,1,0,1,1,1
"2478",1,1,0,1,1,1
"2479",1,1,0,1,1,1
"2480",1,1,0,1,1,1
"2481",1,1,0,1,1,1
"2482",0,0,0,1,1,0
"2483",0,0,0,1,1,0
"2484",1,0,0,1,1,0
"2485",1,1,0,1,1,0
"2486",0,1,0,1,1,0
"2487",0,1,0,1,1,1
"2488",0,1,0,1,1,1
"2489",0,1,0,1,1,1
"2490",1,1,0,1,1,1
"2491",0,1,0,1,1,1
"2492",1,1,0,1,1,0
"2493",1,1,0,1,1,0
"2494",1,1,0,1,1,0
"2495",1,1,0,1,1,0
"2496",1,1,0,1,1,0
"2497",1,0,0,1,1,1
"2498",1,1,0,0,1,1
"2499",0,1,0,0,1,1
"2500",1,1,0,0,1,1
"2501",0,0,0,0,1,1
"2502",0,0,0,1,1,0
"2503",0,0,0,1,1,0
"2504",1,0,0,1,1,0
"2505",0,0,0,1,1,0
"2506",0,0,0,1,1,0
"2507",1,0,0,1,1,1
"2508",1,0,0,1,1,1
"2509",1,0,0,1,1,1
"2510",1,0,0,1,1,1
"2511",1,0,0,1,1,1
"2512",0,0,1,1,1,0
"2513",0,0,1,1,1,0
"2514",1,0,1,1,1,0
"2515",1,0,1,1,1,0
"2516",1,0,1,1,1,0
"2517",0,0,1,1,0,1
"2518",1,0,1,1,1,1
"2519",1,0,1,1,1,1
"2520",0,0,1,1,0,1
"2521",0,0,1,0,0,1
"2522",1,0,0,1,1,0
"2523",0,1,0,1,1,0
"2524",1,1,0,1,1,0
"2525",1,1,0,1,1,0
"2526",1,1,0,1,1,0
"2527",1,1,0,1,1,1
"2528",1,1,0,1,1,1
"2529",1,1,0,1,1,1
"2530",1,1,0,1,1,1
"2531",1,1,0,0,1,1
"2532",0,0,0,1,1,0
"2533",0,0,0,1,1,0
"2534",0,1,0,1,1,0
"2535",0,0,0,1,1,0
"2536",0,1,0,1,1,0
"2537",0,0,0,1,1,1
"2538",0,0,0,1,1,1
"2539",0,0,0,1,1,1
"2540",0,0,0,1,1,1
"2541",0,0,0,1,1,1
"2542",1,0,1,1,1,0
"2543",1,0,1,1,1,0
"2544",0,0,1,1,1,0
"2545",0,0,1,1,1,0
"2546",0,0,1,1,1,0
"2547",0,0,0,1,1,1
"2548",0,0,0,1,1,1
"2549",0,0,0,1,1,1
"2550",0,0,0,1,0,1
"2551",1,0,0,1,0,1
"2552",0,1,0,1,1,0
"2553",0,1,0,1,1,0
"2554",0,1,0,1,1,0
"2555",0,1,0,1,1,0
"2556",0,1,0,1,1,0
"2557",0,1,0,1,1,1
"2558",1,1,0,0,1,1
"2559",0,1,0,0,1,1
"2560",0,1,0,0,1,1
"2561",0,1,0,0,1,1
"2562",0,1,0,1,1,0
"2563",0,1,0,1,1,0
"2564",0,1,0,1,1,0
"2565",0,0,0,1,1,0
"2566",0,0,0,0,1,0
"2567",0,0,0,0,1,1
"2568",0,1,0,0,0,1
"2569",0,0,0,0,1,1
"2570",0,0,0,0,1,1
"2571",0,0,0,0,1,1
"2572",0,1,0,1,1,0
"2573",0,1,0,1,1,0
"2574",1,1,0,1,1,0
"2575",0,1,0,0,1,0
"2576",1,1,0,0,1,0
"2577",1,1,0,0,1,1
"2578",1,1,0,0,1,1
"2579",0,1,0,0,1,1
"2580",1,1,0,0,1,1
"2581",1,1,0,0,1,1
"2582",0,1,0,1,1,0
"2583",0,1,0,1,1,0
"2584",0,1,0,1,1,0
"2585",0,1,0,1,1,0
"2586",0,1,0,1,1,0
"2587",0,1,0,0,1,1
"2588",0,1,0,0,1,1
"2589",0,1,0,0,1,1
"2590",1,1,0,0,1,1
"2591",1,1,0,0,1,1
"2592",1,1,0,1,1,0
"2593",1,1,0,1,1,0
"2594",1,1,0,1,1,0
"2595",1,1,0,1,1,0
"2596",1,1,0,1,1,0
"2597",1,1,0,0,0,1
"2598",1,1,0,0,1,1
"2599",1,1,0,0,1,1
"2600",1,1,0,0,1,1
"2601",1,1,0,0,1,1
"2602",1,1,0,0,1,0
"2603",1,1,0,0,1,0
"2604",1,1,0,0,1,0
"2605",1,1,0,0,1,0
"2606",1,1,0,0,1,0
"2607",1,1,0,0,1,1
"2608",1,1,0,0,1,1
"2609",1,1,1,0,1,1
"2610",1,1,1,0,1,1
"2611",1,1,1,0,1,1
"2612",0,1,0,1,1,0
"2613",1,1,0,1,1,0
"2614",1,1,0,1,1,0
"2615",0,1,0,1,1,0
"2616",0,0,0,1,1,0
"2617",0,0,0,1,1,1
"2618",0,0,0,1,1,1
"2619",1,0,0,1,1,1
"2620",1,0,0,0,1,1
"2621",0,0,0,0,1,1
"2622",1,1,1,1,1,0
"2623",1,1,1,1,1,0
"2624",1,1,1,1,1,0
"2625",0,1,1,1,1,0
"2626",1,1,1,1,1,0
"2627",1,1,1,1,1,1
"2628",0,1,1,1,1,1
"2629",1,1,1,1,1,1
"2630",0,1,0,1,1,1
"2631",0,1,0,1,1,1
"2632",0,1,0,1,1,0
"2633",0,1,0,1,1,0
"2634",1,1,0,1,1,0
"2635",0,1,0,1,1,0
"2636",1,1,0,1,1,0
"2637",0,1,0,0,1,1
"2638",1,1,0,0,1,1
"2639",1,1,0,0,1,1
"2640",0,1,0,0,1,1
"2641",0,1,1,0,1,1
"2642",1,0,0,1,1,0
"2643",1,0,0,1,1,0
"2644",1,0,0,1,1,0
"2645",1,0,0,1,1,0
"2646",1,0,0,1,1,0
"2647",0,0,0,1,1,1
"2648",1,0,0,1,1,1
"2649",1,0,0,1,1,1
"2650",1,0,0,1,1,1
"2651",1,0,0,1,1,1
"2652",0,0,0,0,1,0
"2653",0,0,0,0,1,0
"2654",0,0,0,0,1,0
"2655",1,0,1,0,1,0
"2656",0,0,1,0,1,0
"2657",0,0,1,0,1,1
"2658",0,0,1,0,1,1
"2659",1,0,1,0,1,1
"2660",1,0,1,0,1,1
"2661",1,0,1,0,1,1
"2662",0,0,1,1,1,0
"2663",0,1,0,1,1,0
"2664",0,0,0,1,1,0
"2665",1,0,0,1,1,0
"2666",0,0,0,1,1,0
"2667",1,0,0,1,1,1
"2668",1,1,0,1,1,1
"2669",1,1,0,1,1,1
"2670",0,1,0,1,1,1
"2671",0,1,0,1,1,1
"2672",0,1,0,0,1,0
"2673",1,1,0,0,1,0
"2674",0,1,0,0,1,0
"2675",0,1,0,0,1,0
"2676",0,1,0,0,1,0
"2677",0,1,0,0,1,1
